taxonID,parent,synonymOf,name,authorship,taxonRank,status,genus,specificEpithet,infraspecificEpithet
11148023,,,Cestrum morii,Hunz.,species,accepted,Cestrum,morii,
3801334,,,Cestrum schlechtendalii,G.Don,species,accepted,Cestrum,schlechtendalii,
3801979,,,Cestrum pacificum,Brandegee,species,accepted,Cestrum,pacificum,
7731168,,,Cestrum sotonunezii,Mont.-Castro,species,accepted,Cestrum,sotonunezii,
3802525,,,Cestrum linctorium,Jacq.,species,doubtful,Cestrum,linctorium,
3803330,,,Cestrum endresii,Francey,species,accepted,Cestrum,endresii,
3802253,,,Cestrum moquinianum,Dunal,species,accepted,Cestrum,moquinianum,
3797263,,,Cestrum cahosianum,Urb. & Ekman,species,accepted,Cestrum,cahosianum,
11668695,,,Cestrum lozadai,"Cruz Duran & S.Valencia, 2022",species,accepted,Cestrum,lozadai,
3802054,,,Cestrum olivaceum,Francey,species,accepted,Cestrum,olivaceum,
3800923,,,Cestrum triflorum,Larrañaga,species,doubtful,Cestrum,triflorum,
8125890,,,Cestrum johnniegentrianum,D' Arcy,species,accepted,Cestrum,johnniegentrianum,
3802457,,,Cestrum luteoflorum,Rojas Acosta,species,doubtful,Cestrum,luteoflorum,
7299845,,,Cestrum tenuiflorum,Francey,species,doubtful,Cestrum,tenuiflorum,
10872377,,,Cestrum wrightianum,"P.Wilson ex Britton, 1920",species,accepted,Cestrum,wrightianum,
3803048,,,Cestrum granadense,Francey,species,accepted,Cestrum,granadense,
3803260,,,Cestrum ferrugineum,A.Rich.,species,accepted,Cestrum,ferrugineum,
3803063,,,Cestrum graciliflorum,Francey,species,doubtful,Cestrum,graciliflorum,
8259108,,,Cestrum lentii,A.K.Monro,species,accepted,Cestrum,lentii,
3801563,,,Cestrum pulverulentum,Francey,species,accepted,Cestrum,pulverulentum,
3797346,,,Cestrum brasiliense,Larrañaga,species,doubtful,Cestrum,brasiliense,
3803245,,,Cestrum flavescens,Greenm.,species,accepted,Cestrum,flavescens,
3800829,,,Cestrum validum,Francey,species,accepted,Cestrum,validum,
3802941,,,Cestrum heterophyllum,Urb.,species,accepted,Cestrum,heterophyllum,
3802492,,,Cestrum lorentzianum,Griseb.,species,accepted,Cestrum,lorentzianum,
3801691,,,Cestrum pitonianum,Urb. & Ekman,species,accepted,Cestrum,pitonianum,
7397081,,,Cestrum schwenckiiflorum,Dammer,species,doubtful,Cestrum,schwenckiiflorum,
3802187,,,Cestrum mutisii,Willd. ex Roem. & Schult.,species,accepted,Cestrum,mutisii,
3803114,,,Cestrum gardneri,Sendtn.,species,accepted,Cestrum,gardneri,
7299852,,,Cestrum subpulverulentum,Mart.,species,accepted,Cestrum,subpulverulentum,
3801060,,,Cestrum taylorii,Britton & P.Wilson,species,accepted,Cestrum,taylorii,
7299153,,,Cestrum cuneifolium,Francey,species,accepted,Cestrum,cuneifolium,
2928790,,,Cestrum aurantiacum,Lindl.,species,accepted,Cestrum,aurantiacum,
3801824,,,Cestrum pauciflorum,Willd. ex Roem. & Schult.,species,accepted,Cestrum,pauciflorum,
3801447,,,Cestrum rigidifolium,Francey,species,accepted,Cestrum,rigidifolium,
3802095,,,Cestrum obscurum,Francey,species,accepted,Cestrum,obscurum,
8401322,,,Cestrum forsythii,Dunal,species,accepted,Cestrum,forsythii,
3796934,,,Cestrum cuspidatissimum,Francey,species,accepted,Cestrum,cuspidatissimum,
3796900,,,Cestrum dasyanthum,Donn.Sm.,species,accepted,Cestrum,dasyanthum,
3797488,,,Cestrum azuense,Urb. & Ekman,species,accepted,Cestrum,azuense,
7300095,,,Cestrum intermedium,Sendtn.,species,accepted,Cestrum,intermedium,
3797007,,,Cestrum coriaceum,Miers,species,accepted,Cestrum,coriaceum,
3801951,,,Cestrum palmeri,Francey,species,accepted,Cestrum,palmeri,
7299896,,,Cestrum scandens,Vahl,species,accepted,Cestrum,scandens,
3797296,,,Cestrum buxifolium,Kunth,species,accepted,Cestrum,buxifolium,
3802904,,,Cestrum hotteanum,Urb. & Ekman,species,accepted,Cestrum,hotteanum,
3800680,,,Cestrum viridiflorum,Sessé & Moc.,species,doubtful,Cestrum,viridiflorum,
3796967,,,Cestrum cristinae,D.A.Soto,species,accepted,Cestrum,cristinae,
3802511,,,Cestrum linearifolium,Urb.,species,accepted,Cestrum,linearifolium,
3801624,,,Cestrum porphyreum,Dunal,species,accepted,Cestrum,porphyreum,
3802257,,,Cestrum montanum,Miers,species,accepted,Cestrum,montanum,
3802181,,,Cestrum neblinense,D' Arcy,species,accepted,Cestrum,neblinense,
3802873,,,Cestrum imbricatum,Rusby,species,accepted,Cestrum,imbricatum,
3802169,,,Cestrum nemanthum,Dunal,species,accepted,Cestrum,nemanthum,
3803313,,,Cestrum evanidum,C.V.Morton,species,accepted,Cestrum,evanidum,
3802775,,,Cestrum killipii,Francey,species,accepted,Cestrum,killipii,
7300116,,,Cestrum hartwegii,Dunal,species,accepted,Cestrum,hartwegii,
3802369,,,Cestrum marmoratum,Urb. & Ekman,species,accepted,Cestrum,marmoratum,
3801505,,,Cestrum ramosissimum,"Nocca ex Dunal, 1852",species,accepted,Cestrum,ramosissimum,
8306912,,,Cestrum luteovirescens,Francey,species,accepted,Cestrum,luteovirescens,
3803185,,,Cestrum formosum,C.V.Morton,species,accepted,Cestrum,formosum,
7736207,,,Cestrum amistadense,A.K.Monro,species,accepted,Cestrum,amistadense,
3803336,,,Cestrum endlicheri,Miers,species,accepted,Cestrum,endlicheri,
3803083,,,Cestrum glaucophyllum,Francey,species,accepted,Cestrum,glaucophyllum,
8141962,,,Cestrum brunneopurpureum,Francey,species,accepted,Cestrum,brunneopurpureum,
3802277,,,Cestrum miradorense,Francey,species,accepted,Cestrum,miradorense,
7299223,,,Cestrum brevifolium,Urb.,species,accepted,Cestrum,brevifolium,
5580871,,,Duboisia arenitensis,"Craven, Lepschi & Haegi",species,accepted,Duboisia,arenitensis,
3803290,,,Cestrum farinosum,Urb. & Ekman,species,accepted,Cestrum,farinosum,
7985614,,,Cestrum neibense,Alain,species,accepted,Cestrum,neibense,
7299914,,,Cestrum reflexum,Sendtn.,species,accepted,Cestrum,reflexum,
3797806,,,Cestrum acutifolium,Alain,species,accepted,Cestrum,acutifolium,
3802472,,,Cestrum lucidum,Francey,species,accepted,Cestrum,lucidum,
11552350,,,Cestrum benghalense,Kalidass & Mallia,species,accepted,Cestrum,benghalense,
3801699,,,Cestrum pinetorum,Britton,species,accepted,Cestrum,pinetorum,
3802855,,,Cestrum inclusum,Urb.,species,accepted,Cestrum,inclusum,
3803354,,,Cestrum elegantissimum,C.V.Morton,species,accepted,Cestrum,elegantissimum,
7851194,,,Cestrum racemiflorum,Dunal,species,doubtful,Cestrum,racemiflorum,
3801282,,,Cestrum servatum,"Dunal, 1852",species,accepted,Cestrum,servatum,
3802174,,,Cestrum neibensis,Alain,species,accepted,Cestrum,neibensis,
7300002,,,Cestrum obovatum,Sendtn.,species,accepted,Cestrum,obovatum,
3800714,,,Cestrum violaceum,Urb.,species,accepted,Cestrum,violaceum,
7859115,,,Cestrum langeanum,D' Arcy,species,accepted,Cestrum,langeanum,
8128485,,,Cestrum knappiae,A.K.Monro,species,accepted,Cestrum,knappiae,
3801313,,,Cestrum schulzianum,Francey,species,accepted,Cestrum,schulzianum,
3803101,,,Cestrum glabrum,Francey,species,accepted,Cestrum,glabrum,
3800888,,,Cestrum uhdei,Dammer ex Francey,species,accepted,Cestrum,uhdei,
3797813,,,Cestrum acuminatum,Francey,species,accepted,Cestrum,acuminatum,
3803109,,,Cestrum glabrescens,(C.V.Morton) Steyerm. & Maguire,species,accepted,Cestrum,glabrescens,
8169276,,,Duboisia hopwoodii,(F.Muell.) F.Muell.,species,accepted,Duboisia,hopwoodii,
2928792,,,Cestrum parqui,(Lam.) L'Hér.,species,accepted,Cestrum,parqui,
2928793,,,Cestrum alternifolium,(Jacq.) O.E.Schulz,species,accepted,Cestrum,alternifolium,
2928794,,,Cestrum fasciculatum,(Schltdl.) Miers,species,accepted,Cestrum,fasciculatum,
7732624,,,Duboisia leichhardtii,(F.Muell.) F.Muell.,species,accepted,Duboisia,leichhardtii,
6403186,,,Cestrum elegans,(Brongn. ex Neumann) Schltdl.,species,accepted,Cestrum,elegans,
11000394,,2928758.0,Blenocoes longiflora,Raf.,species,synonym,Blenocoes,longiflora,
3801765,,2928758.0,Tabacus viscidus,Moench,species,synonym,Tabacus,viscidus,
3799605,,2928758.0,Nicotiana militaris,L.,species,synonym,Nicotiana,militaris,
8287654,,2928758.0,Tabacum viscidus,Moench,species,synonym,Tabacum,viscidus,
3800136,,3799577.0,Nicotiana debneyi monoschizocarpa,P.Horton,subspecies,synonym,Nicotiana,debneyi,monoschizocarpa
3799259,,2928758.0,Sairanthus glutinosus,(L.) G.Don,species,synonym,Sairanthus,glutinosus,
7299798,,6402723.0,Leptofeddea,Diels,genus,synonym,,,
7299694,,6402723.0,Cyclostigma,Phil.,genus,synonym,,,
7299902,,6402978.0,Valteta,Raf.,genus,synonym,,,
7299221,,6402978.0,Ephaiola,Raf.,genus,synonym,,,
7299740,,6402978.0,Cleochroma,Miers,genus,synonym,,,
7299381,,6402978.0,Diplukion,Raf.,genus,synonym,,,
7299217,,6402978.0,Eplateia,Raf.,genus,synonym,,,
7299131,,6402978.0,Pederlea,Raf.,genus,synonym,,,
3799269,,6402978.0,Chaenesthes,Miers,genus,synonym,,,
2928875,,6402978.0,Acnistus,Schott,genus,synonym,,,
7299726,,6402978.0,Codochonia,Dunal,genus,synonym,,,
3802165,,,Iochroma tupayachianum,S.Leiva,species,accepted,Iochroma,tupayachianum,
3797262,,,Acnistus punctatus,"L.Riley, 1925",species,doubtful,Acnistus,punctatus,
3800718,,,Leptoglossis confusa,"Britton & Rose, 1928",species,accepted,Leptoglossis,confusa,
3800643,,,Leptoglossis schwenkiodes,Benth.,species,doubtful,Leptoglossis,schwenkiodes,
3802396,,,Iochroma brevistamineum,Dammer,species,accepted,Iochroma,brevistamineum,
7425317,,,Iochroma lilacinum,S.Leiva & K.Lezama,species,accepted,Iochroma,lilacinum,
3802402,,,Iochroma benthamianum,Van Heurck & Müll.Arg.,species,doubtful,Iochroma,benthamianum,
11902759,,,Acnistus spec,"(Linnaeus, 1756) Schltr.",species,doubtful,Acnistus,,
3802353,,,Iochroma edule,S.Leiva,species,accepted,Iochroma,edule,
8348533,,,Acnistus schatensis,Hieron.,species,doubtful,Acnistus,schatensis,
9729216,,,Iochroma viridescens,S.Leiva,species,accepted,Iochroma,viridescens,
3802189,,,Iochroma stenanthum,"S.Leiva, Quip. & N.W.Sawyer",species,accepted,Iochroma,stenanthum,
3802287,,,Iochroma longipes,Miers,species,accepted,Iochroma,longipes,
7704219,,,Iochroma amicorum,"M.A.Cueva, S.D.Sm. & S.Leiva",species,accepted,Iochroma,amicorum,
8171484,,,Iochroma loxense,(Kunth) Miers,species,accepted,Iochroma,loxense,
3802409,,,Iochroma ayabacense,S.Leiva,species,accepted,Iochroma,ayabacense,
7801797,,,Acnistus cornifolius,"Kunth, 1960",species,doubtful,Acnistus,cornifolius,
7797425,,,Acnistus cauliflorus,"Miers, 1845",species,doubtful,Acnistus,cauliflorus,
8283202,,,Iochroma tingoanum,S.Leiva,species,accepted,Iochroma,tingoanum,
3802217,,,Iochroma smithianum,"K.Lezama, Limo & S.Leiva",species,accepted,Iochroma,smithianum,
9596598,,,Iochroma mionei,S.Leiva & S.D.Sm.,species,accepted,Iochroma,mionei,
9155074,,,Iochroma cachicadanum,S.Leiva,species,accepted,Iochroma,cachicadanum,
3802266,,,Iochroma nitidum,S.Leiva & Quip.,species,accepted,Iochroma,nitidum,
11215349,,,Iochroma warszewiczii,Regel,species,accepted,Iochroma,warszewiczii,
3800604,,,Leptoglossis tenuis,Benth. & Hook.f.,species,doubtful,Leptoglossis,tenuis,
3802254,,,Iochroma pauciflorum,"Dammer, 1903",species,accepted,Iochroma,pauciflorum,
8312774,,,Iochroma baumii,S.D.Sm. & S.Leiva,species,accepted,Iochroma,baumii,
7485420,,,Iochroma barbozae,S.Leiva & Deanna,species,accepted,Iochroma,barbozae,
7518508,,,Acnistus bronmuelleri,Dammer,species,doubtful,Acnistus,bronmuelleri,
10801658,,,Leptoglossis ferreyrae,"Hunz. & Subils, 1980",species,accepted,Leptoglossis,ferreyrae,
3802196,,,Iochroma squamosum,S.Leiva & Quip.,species,accepted,Iochroma,squamosum,
3800687,,,Leptoglossis ferreyraei,Hunz. & Subils,species,accepted,Leptoglossis,ferreyraei,
7486588,,,Iochroma rubicalyx,S.Leiva & Jara,species,accepted,Iochroma,rubicalyx,
7776569,,,Iochroma solanifolium,Dammer,species,accepted,Iochroma,solanifolium,
3797251,,,Acnistus quitoensis,(Hook.) Hunz.,species,doubtful,Acnistus,quitoensis,
11123827,,,Iochroma sagastegui,Mscr.,species,accepted,Iochroma,sagastegui,
3802278,,,Iochroma lyciifolia,Dammer,species,accepted,Iochroma,lyciifolia,
3802136,,,Iochroma warscewiczii,Regel,species,accepted,Iochroma,warscewiczii,
8236999,,,Iochroma piuranum,S.Leiva,species,accepted,Iochroma,piuranum,
7414946,,,Iochroma richardianthum,S.Leiva,species,accepted,Iochroma,richardianthum,
3802180,,,Iochroma tetradynamum,Dunal,species,doubtful,Iochroma,tetradynamum,
10860582,,,Iochroma schjellerupiae,"S.Leiva & Quip., 1998",species,accepted,Iochroma,schjellerupiae,
3802431,,,Iochroma albianthum,S.Leiva,species,accepted,Iochroma,albianthum,
3800702,,,Leptoglossis darcyana,Hunz. & Subils,species,accepted,Leptoglossis,darcyana,
8093863,,,Iochroma ortizianthum,S.Leiva & Deanna,species,accepted,Iochroma,ortizianthum,
8197424,,,Leptoglossis schwenckiodes,Benth.,species,accepted,Leptoglossis,schwenckiodes,
3802224,,,Iochroma schjellerupii,S.Leiva & Quip.,species,accepted,Iochroma,schjellerupii,
3800671,,,Leptoglossis hamata,"Standl., 1925",species,accepted,Leptoglossis,hamata,
7514671,,,Iochroma calycinum,Benth.,species,accepted,Iochroma,calycinum,
3802221,,,Iochroma schlechtendalianum,Dunal,species,doubtful,Iochroma,schlechtendalianum,
3802234,,,Iochroma salpoanum,S.Leiva & Lezama,species,accepted,Iochroma,salpoanum,
3800658,,,Leptoglossis linifolia,(Miers) Benth. & Hook.fil.,species,accepted,Leptoglossis,linifolia,
3802244,,,Iochroma peruvianum,(Dunal) J.F.Macbr.,species,accepted,Iochroma,peruvianum,
3802293,,,Iochroma lehmannii,Bitter,species,accepted,Iochroma,lehmannii,
3802342,,,Iochroma ellipticum,(Hook.fil.) Hunz.,species,accepted,Iochroma,ellipticum,
3802334,,,Iochroma fuchsioides,(Kunth) Miers,species,accepted,Iochroma,fuchsioides,
3800649,,,Leptoglossis lomana,(Diels) Hunz.,species,accepted,Leptoglossis,lomana,
7300028,,,Iochroma gesnerioides,(Kunth) Miers,species,accepted,Iochroma,gesnerioides,
3800732,,,Leptoglossis albiflora,(I.M.Johnst.) Hunz. & Subils,species,accepted,Leptoglossis,albiflora,
3802380,,,Iochroma confertiflorum,(Miers) Hunz.,species,accepted,Iochroma,confertiflorum,
3802259,,,Iochroma parvifolium,(Roem. & Schult.) D' Arcy,species,accepted,Iochroma,parvifolium,
7765852,,,Iochroma cornifolium,(Kunth) Miers,species,accepted,Iochroma,cornifolium,
3802360,,,Iochroma cyaneum,(Lindl.) M.L.Green,species,accepted,Iochroma,cyaneum,
10209961,,,Iochroma arborescens,(L.) J.M.H.Shaw,species,accepted,Iochroma,arborescens,
7299202,,2928808.0,Evoista,Raf.,genus,synonym,,,
3799351,,2928808.0,Cantalea,Raf.,genus,synonym,,,
7299145,,2928808.0,Panzeria,J.F.Gmel.,genus,synonym,,,
3801496,,2928808.0,Triliena,Raf.,genus,synonym,,,
7299583,,2928808.0,Pukanthus,Raf.,genus,synonym,,,
9553267,,2928808.0,Grabowskia,Schltdl.,genus,synonym,,,
7299156,,2928808.0,Oplukion,Raf.,genus,synonym,,,
7300053,,2928808.0,Phrodus,Miers,genus,synonym,,,
7299948,,2928808.0,Teremis,Raf.,genus,synonym,,,
7300114,,2928808.0,Ascleia,Raf.,genus,synonym,,,
2870396,,2928808.0,Rhopalostigma,Phil.,genus,synonym,,,
7299895,,2928808.0,Jasminoides,Duhamel,genus,synonym,,,
7988296,,,Lycium boerhaaviifolium,L.fil.,species,accepted,Lycium,boerhaaviifolium,
2928820,,,Lycium pallidum,Miers,species,accepted,Lycium,pallidum,
3797173,,,Lycium gariepense,A.M.Venter,species,accepted,Lycium,gariepense,
7300038,,,Lycium tenuispinosum,Miers,species,accepted,Lycium,tenuispinosum,
3802350,,,Lycium truncatum,Y.C.Wang,species,accepted,Lycium,truncatum,
3803146,,,Lycium oxycarpum,Dunal,species,accepted,Lycium,oxycarpum,
8396612,,,Lycium tenuispinosum,S.B.Jones & W.Z.Faust,species,doubtful,Lycium,tenuispinosum,
7376863,,,Lycium edgeworthii,Miers,species,doubtful,Lycium,edgeworthii,
3798360,,,Lycium australe,F.Muell.,species,accepted,Lycium,australe,
3798235,,,Lycium bosciifolium,Schinz,species,accepted,Lycium,bosciifolium,
2928834,,,Lycium texanum,Correll,species,accepted,Lycium,texanum,
2928812,,,Lycium torreyi,A.Gray,species,accepted,Lycium,torreyi,
7550239,,,Lycium confusum,"Dammer, 1903",species,accepted,Lycium,confusum,
3802390,,,Lycium tetrandrum,Thunb.,species,accepted,Lycium,tetrandrum,
6402165,,,Lycium depressum,Stocks,species,accepted,Lycium,depressum,
2928830,,,Lycium carolinianum,Walter,species,accepted,Lycium,carolinianum,
3796956,,,Lycium hitchcockii,F.A.Barkley,species,doubtful,Lycium,hitchcockii,
3798152,,,Lycium capense,Mill.,species,doubtful,Lycium,capense,
3797002,,,Lycium halophyllum,Welw. ex Miers,species,doubtful,Lycium,halophyllum,
3802394,,,Lycium tenuispinum,Miers,species,accepted,Lycium,tenuispinum,
3798526,,,Lycium acutifolium,E.Mey.,species,doubtful,Lycium,acutifolium,
3802991,,,Lycium pendulum,Walp.,species,doubtful,Lycium,pendulum,
7448084,,,Lycium cinereum,Thunb.,species,accepted,Lycium,cinereum,
2928817,,,Lycium californicum,Nutt. ex A.Gray,species,accepted,Lycium,californicum,
3797177,,,Lycium fuscum,Miers,species,accepted,Lycium,fuscum,
3802959,,,Lycium pilifolium,C.H.Wright,species,accepted,Lycium,pilifolium,
3796875,,,Lycium isthmense,F.Chiang,species,accepted,Lycium,isthmense,
3803240,,,Lycium natalense,Dammer,species,doubtful,Lycium,natalense,
3798513,,,Lycium roseum,L.Bolus,species,doubtful,Lycium,roseum,
3797046,,,Lycium grandicalyx,Joubert & Venter,species,accepted,Lycium,grandicalyx,
3802451,,,Lycium stenophyllum,J.Rémy,species,accepted,Lycium,stenophyllum,
3798465,,,Lycium amoenum,Dammer,species,accepted,Lycium,amoenum,
2928829,,,Lycium berlandieri,Dunal,species,accepted,Lycium,berlandieri,
3798027,,,Lycium chanar,Phil.,species,accepted,Lycium,chanar,
3797522,,,Lycium edgeworthii,Dunal,species,accepted,Lycium,edgeworthii,
3802654,,,Lycium schreiteri,F.A.Barkley,species,accepted,Lycium,schreiteri,
7299184,,,Lycium gilliesianum,Miers,species,accepted,Lycium,gilliesianum,
3798412,,,Lycium argentino-cestroides,Hieron. ex Seckt,species,accepted,Lycium,argentino-cestroides,
3796795,,,Lycium leiospermum,I.M.Johnst.,species,accepted,Lycium,leiospermum,
7299274,,,Lycium dasystemum,Pojark.,species,accepted,Lycium,dasystemum,
2928831,,,Lycium exsertum,A.Gray,species,accepted,Lycium,exsertum,
3796884,,,Lycium intricatum,Boiss.,species,accepted,Lycium,intricatum,
7299279,,,Lycium cuneatum,Dammer,species,accepted,Lycium,cuneatum,
2928813,,,Lycium sandwicense,A.Gray,species,accepted,Lycium,sandwicense,
7652757,,,Lycium qingshuigeense,Xu L.Jiang & J.N.Li,species,accepted,Lycium,qingshuigeense,
3802850,,,Lycium rachidocladum,Dunal,species,accepted,Lycium,rachidocladum,
3798481,,,Lycium ameghinoi,Speg.,species,accepted,Lycium,ameghinoi,
8058705,,,Lycium microphyllum,Loisel.,species,doubtful,Lycium,microphyllum,
3803408,,,Lycium makranicum,Schönb.-Tem.,species,accepted,Lycium,makranicum,
3798157,,,Lycium canescens,Griff.,species,doubtful,Lycium,canescens,
3796911,,,Lycium imbricatum,Walp.,species,accepted,Lycium,imbricatum,
8235337,,,Lycium ningxiaense,R.J.Wang & Q.Liao,species,accepted,Lycium,ningxiaense,
2928835,,,Lycium barbarum,L.,species,accepted,Lycium,barbarum,
3798043,,,Lycium cedrosense,Greene,species,doubtful,Lycium,cedrosense,
3797609,,,Lycium decumbens,Welw. ex Hiern,species,accepted,Lycium,decumbens,
7375125,,,Lycium acutifolium,E.Mey. ex Dunal,species,accepted,Lycium,acutifolium,
3798202,,,Lycium brevistylum,Tod.,species,doubtful,Lycium,brevistylum,
8196185,,,Lycium argentino-cestroides,Hieron.,species,doubtful,Lycium,argentino-cestroides,
2928821,,,Lycium shockleyi,A.Gray,species,accepted,Lycium,shockleyi,
7659567,,,Lycium europaeum,"Gouan, 1762",species,doubtful,Lycium,europaeum,
3802535,,,Lycium sokotranum,Wagner & Vierh.,species,accepted,Lycium,sokotranum,
3796929,,,Lycium humile,Phil.,species,accepted,Lycium,humile,
3798082,,,Lycium yunnanense,Kuang & A.M.Lu,species,accepted,Lycium,yunnanense,
3796829,,,Lycium kopetdaghi,Pojark.,species,accepted,Lycium,kopetdaghi,
3797394,,,Lycium ferocissimum,Miers,species,accepted,Lycium,ferocissimum,
7300162,,,Lycium nodosum,Miers,species,accepted,Lycium,nodosum,
3798460,,,Lycium anatolicum,A.Baytop & R.R.Mill,species,accepted,Lycium,anatolicum,
2928810,,,Lycium macrodon,A.Gray,species,accepted,Lycium,macrodon,
3796822,,,Lycium lanceolatum,Loisel.,species,accepted,Lycium,lanceolatum,
7816499,,,Lycium cyathiforme,C.L.Hitchc.,species,accepted,Lycium,cyathiforme,
3802877,,,Lycium pumilum,Dammer,species,accepted,Lycium,pumilum,
3796792,,,Lycium leiostemum,Wedd.,species,accepted,Lycium,leiostemum,
11128899,,,Lycium duplicatum,Mscr.,species,accepted,Lycium,duplicatum,
3802664,,,Lycium schizocalyx,C.H.Wright,species,accepted,Lycium,schizocalyx,
7300058,,,Lycium shawii,Roem. & Schult.,species,accepted,Lycium,shawii,
3798386,,,Lycium armatum,Griff.,species,accepted,Lycium,armatum,
7348416,,,Lycium spinosum,Sieber ex Steud.,species,doubtful,Lycium,spinosum,
3797599,,,Lycium densifolium,Wiggins,species,accepted,Lycium,densifolium,
3803306,,,Lycium minimum,C.L.Hitchc.,species,accepted,Lycium,minimum,
3796970,,,Lycium hieronymi,F.A.Barkley,species,doubtful,Lycium,hieronymi,
7299301,,,Lycium ciliatum,Schltdl.,species,accepted,Lycium,ciliatum,
