taxonID,parent,synonymOf,name,authorship,taxonRank,status
3800880,,3798167,Brachistus mollis,(Kunth) Miers,species,synonym
3796791,,3798167,Fregirardia ciliata,(Kunth) Dunal,species,synonym
3801064,,3798167,Brachistus ciliatus,(Kunth) Miers,species,synonym
3799012,,3798167,Capsicum ciliatum,(Kunth) Kuntze,species,synonym
3797940,,3798167,Capsicum vargasii,(Dunal) Kuntze,species,synonym
3800755,,3798167,Brachistus vargasii,(Dunal) Pittier,species,synonym
3801044,,3798167,Brachistus diversifolius,(Klotzsch ex Walp.) Miers,species,synonym
3798891,,3798167,Capsicum diversifolium,(Klotzsch ex Walp.) Kuntze,species,synonym
3798422,,3798167,Capsicum mendax,(Van Heurck & Müll.Arg.) J.F.Macbr.,species,synonym
3798649,,3798167,Capsicum haughtii,(Svenson) J.F.Macbr.,species,synonym
3798347,,3798167,Capsicum molle,(Kunth) Kuntze,species,synonym
3800817,,3798167,Brachistus rhomboideus,(Humb. & Bonpl. ex Dunal) Miers,species,synonym
8613563,,3798167,Fregirardia rhomboidea,(Dunal) Dunal,species,synonym
3798240,,3798167,Capsicum pringlei,(S.Watson) J.F.Macbr. & Standl.,species,synonym
3801950,,7299393,Bassovia ciliata,J.R.Johnst.,species,synonym
3796762,,7299393,Fregirardia leptoclada,Dunal,species,synonym
12007687,,2932943,Capsicum pubescens oviforme,Hassk.,variety,synonym
3798435,,2932943,Capsicum maximowiczii,Regel & Rach,species,synonym
7546404,,2932943,Capsicum violaceum,Kunth,species,heterotypic synonym
3799172,,2932943,Capsicum annuum violaceum,Voss,variety,synonym
3798193,,2932943,Capsicum quitense,Willd. ex Roem. & Schult.,species,synonym
8696422,,2932943,Capsicum quitense,Willd.,species,homotypic synonym
3800942,,2932943,Brachistus lanceifolius,Miers,species,synonym
12050202,,2932943,Capsicum annuum violaceum,(Kunth) Alef.,variety,synonym
3798531,,7299393,Capsicum leptocladum,(Dunal) Kuntze,species,synonym
3798549,,2932943,Capsicum lanceifolium,(Miers) Kuntze,species,synonym
7902782,,2932942,Capsicum conicum,Vell.,species,synonym
3798293,,2932942,Capsicum oxycarpum,Dunal,species,synonym
12036783,,2932942,Capsicum cerasiforme maurocarpum,Dunal,variety,synonym
12058901,,2932942,Capsicum cordiforme globosum,Fingerh.,variety,synonym
3798384,,2932942,Capsicum milleri,Roem. & Schult.,species,synonym
7817931,,2932942,Capsicum cerasiforme,Willd.,species,synonym
7805852,,2932942,Capsicum dichotomum,Vell.,species,synonym
8636227,,2932942,Capsicum toxicarium,Poepp.,species,synonym
12010518,,2932942,Capsicum cerasiforme,Lam.,species,synonym
3799043,,2932942,Capsicum cereolum,Bertol.,species,synonym
3797967,,2932942,Capsicum toxicarium,Poepp. ex Fingerh.,species,synonym
8060458,,2932942,Capsicum assamicum,J.Purkay. & Lok.Singh,species,synonym
12128946,,2932942,Capsicum cordiforme olivaeforme,Fingerh.,variety,synonym
11942700,,2932942,Capsicum indicum ochranthum,Dierb.,variety,synonym
3798096,,2932942,Capsicum sinense,Murray,species,synonym
12162282,,2932942,Capsicum cordiforme subsulcatum,Dunal,variety,synonym
12032402,,2932942,Capsicum cordiforme subangulosum,Fingerh.,variety,synonym
12026503,,2932942,Capsicum cordiforme majus,Fingerh.,variety,synonym
3799054,,2932942,Capsicum cerasiforme,Mill.,species,synonym
11948426,,2932942,Capsicum cordiforme minus,Fingerh.,variety,synonym
3798309,,2932942,Capsicum odoriferum,Vell.,species,synonym
3797954,,2932942,Capsicum ustulatum,Paxton,species,synonym
11984437,,2932942,Capsicum indicum humifusum,Dierb.,variety,synonym
3798470,,2932942,Capsicum luteum,Lam.,species,synonym
12006255,,2932942,Capsicum annuum milleri,(Roem. & Schult.) Alef.,variety,synonym
12079498,,2932942,Capsicum annuum chinense,(Jacq.) Alef.,variety,synonym
8123988,,2932942,Capsicum grossum cerasiforme,(Lam.) C.B.Clarke,variety,synonym
3798781,,2932942,Capsicum frutescens cerasiforme,(Mill.) L.H.Bailey,variety,synonym
3799254,,2932942,Capsicum annuum cerasiforme,(Mill.) Irish,variety,synonym
11938580,,2932942,Capsicum annuum luteum,(Lam.) Alef.,variety,synonym
11990097,,2932942,Capsicum indicum luteum,(Lam.) Dierb.,variety,synonym
3798871,,3798948,Capsicum dusenii,Bitter,species,synonym
3801940,,3798948,Bassovia cornuta,Hiern,species,synonym
9069764,,2932944,Capsicum sphaericum,Willd.,species,synonym
3799048,,2932944,Capsicum ceratocarpum,Fingerh.,species,synonym
3798329,,2932944,Capsicum narunca,Dunal,species,synonym
3798254,,2932944,Capsicum petenense,Standl.,species,synonym
3798010,,2932944,Capsicum tomatiforme,Fingerh. ex Steud.,species,synonym
3798956,,2932944,Capsicum cordiforme,Mill.,species,synonym
7663895,,2932944,Capsicum pubescens,Dunal,species,synonym
3798696,,2932944,Capsicum globiferum,G.Mey.,species,synonym
3798104,,2932944,Capsicum silvestre,Vell.,species,synonym
3799152,,2932944,Capsicum axi,Vell.,species,synonym
12152303,,2932944,Capsicum pendulum torulosum,Fingerh.,variety,synonym
3798988,,2932944,Capsicum conicum,Lam.,species,heterotypic synonym
3798917,,2932944,Capsicum cydoniforme,Roem. & Schult.,species,synonym
12329186,,2932944,Capsicum annuum fingerhuthii,Alef.,variety,synonym
7647506,,2932944,Capsicum annuum pendulum,Makino,form,synonym
3798021,,2932944,Capsicum tetragonum,Mill.,species,synonym
3798693,,2932944,Capsicum globosum,Besser,species,synonym
3798494,,2932944,Capsicum longum,DC.,species,heterotypic synonym
3798418,,2932944,Capsicum micranthum,Link,species,synonym
8385529,,2932944,Capsicum annuum certoides,Fingerh.,form,synonym
3798302,,2932944,Capsicum oliviforme,Mill.,species,synonym
7508268,,2932944,Capsicum fasciculatum,Sturtev.,species,heterotypic synonym
3798888,,2932944,Capsicum dulce,Dunal,species,synonym
3798214,,2932944,Capsicum pyramidale,Mill.,species,synonym
3798251,,2932944,Capsicum pomiferum,Mart. ex Steud.,species,synonym
3798026,,2932944,Capsicum testiculatum,Vis. ex Dunal,species,synonym
12345732,,2932944,Capsicum annuum pendulum,Alef.,variety,synonym
3799114,,2932944,Capsicum bauhini,Dunal,species,synonym
3798960,,2932944,Capsicum conoideum sulcatum,Fingerh.,variety,synonym
12112112,,2932944,Capsicum indicum vulgatum,Dierb.,variety,synonym
12068961,,2932944,Capsicum grossum cordatum,Fingerh.,variety,synonym
3799080,,2932944,Capsicum caerulescens,Besser,species,synonym
8687963,,2932944,Capsicum testiculatum,Vis.,species,homotypic synonym
7258980,,,Capsicum annuum annuum,,variety,accepted
11249814,,2932944,Capsicum velutinum,DeWild.,species,synonym
12102485,,2932944,Capsicum longum latum,Fingerh.,variety,synonym
10999638,,2932944,Capsicum annuum bicolor,Makino,subspecies,synonym
3799111,,2932944,Capsicum bicolor,Jacq.,species,synonym
12300688,,2932944,Capsicum violaceum,Desf. ex Bosc,species,synonym
7995513,,2932944,Capsicum olivaeforme,Mill.,species,synonym
8478635,,2932944,Capsicum baccatum,Buch.-Ham.,species,homotypic synonym
6402462,,2932944,Capsicum annuum violaceum,Kuntze,form,synonym
10113127,,2932944,Capsicum sonitpurense,Jintu Sarma & G.Dutta,species,synonym
3797987,,2932944,Capsicum torulosum,Hornem.,species,synonym
7563167,,2932944,Capsicum purpureum,Vahl ex Hornem.,species,synonym
7635702,,2932944,Capsicum annuum bicolor,Makino,form,synonym
12010058,,2932944,Capsicum leucocarpon,Dunal,species,synonym
11993907,,2932944,Capsicum annuum oblongum,Dunal,variety,synonym
3799194,,2932944,Capsicum annuum luteum,Kuntze,form,synonym
7619796,,2932944,Capsicum velutinum,De Wild.,species,heterotypic synonym
11962011,,2932944,Capsicum annuum erectum,Kuntze,variety,synonym
3798217,,2932944,Capsicum purpureum,Roxb.,species,synonym
3798299,,2932944,Capsicum ovatum,DC.,species,synonym
12166178,,2932944,Capsicum angulosum ovale,Fingerh.,variety,synonym
12125443,,2932944,Capsicum annuum olivaeforme,Fingerh.,variety,synonym
8555452,,2932944,Capsicum pomiferum,Mart.,species,homotypic synonym
8561988,,2932944,Capsicum tomatiforme,Fingerh.,species,homotypic synonym
3799292,,2932944,Capsicum angulosum,Mill.,species,synonym
8514561,,2932944,Capsicum purpureum,Vahl,species,homotypic synonym
12105896,,2932944,Capsicum angulosum macrocarpum,Dunal,variety,synonym
3797980,,2932944,Capsicum tournefortii,Besser,species,synonym
3799200,,2932944,Capsicum annuum leucocarpum,Kuntze,form,synonym
12149419,,2932944,Capsicum angulosum conicum,Fingerh.,variety,synonym
3798664,,2932944,Capsicum grossum,Willd.,species,synonym
7608048,,2932944,Capsicum microcarpon aviculare,Dierb.,variety,synonym
11974598,,2932944,Capsicum grossum pomiforme,Fingerh.,variety,synonym
11945081,,2932944,Capsicum annuum ovoideum,Fingerh.,variety,synonym
3799280,,2932944,Capsicum annuum acuminatum,Fingerh.,variety,synonym
3797649,,2932944,Capsicum violaceum,Desf.,species,synonym
3798314,,2932944,Capsicum odoratum,Steud.,species,synonym
4184855,,2932944,Piper indicum,Garsault,species,synonym
12116122,,2932944,Capsicum annuum subangulosum,Fingerh.,variety,synonym
7424932,,2932944,Capsicum annuum erectum,Makino,form,synonym
3798037,,2932944,Capsicum strictum,Fingerh.,species,synonym
8247636,,2932944,Capsicum baccatum,Rodschied,species,synonym
3798655,,2932944,Capsicum hamiltonii,G.Don,species,synonym
3798964,,2932944,Capsicum conoideum chordale,Fingerh.,variety,synonym
8195604,,2932944,Capsicum annuum abbreviatum,Fingerh.,variety,synonym
3798324,,2932944,Capsicum nigrum,Willd.,species,synonym
8159575,,2932944,Capsicum annuum microcarpon,Dierb.,subspecies,synonym
7299500,,2932944,Capsicum conoideum,Mill.,species,synonym
12129432,,2932944,Capsicum longum rectum,Fingerh.,variety,synonym
3799252,,2932944,Capsicum annuum chlorocarpum,Kuntze,form,synonym
12365662,,2932944,Capsicum annuum cerasiforme,Alef.,variety,synonym
12159830,,2932944,Capsicum grossum angulosum,Fingerh.,variety,synonym
3798757,,2932944,Capsicum frutescens lanicaule,Greenm.,variety,synonym
3799243,,2932944,Capsicum annuum cordiforme,Edwall,variety,synonym
3798067,,2932944,Capsicum sphaerium,Willd.,species,synonym
8241711,,2932944,Capsicum grossum,L.,species,synonym
8236161,,2932944,Capsicum baccatum,Buch.-Ham. ex Wall.,species,synonym
12006718,,2932944,Capsicum longum incrassatum,Fingerh.,variety,synonym
3799313,,2932944,Capsicum abyssinicum,A.Rich.,species,synonym
7886320,,2932944,Capsicum conoideum oblongoconicum,Dunal,variety,synonym
12335501,,2932944,Capsicum annuum leptoceras,Alef.,variety,synonym
10946100,,2932944,Capsicum cydoniaeforme,,species,synonym
7299465,,2932944,Capsicum frutescens frutescens,,variety,synonym
8875183,,2932944,Capsicum pyramidale longicorne,Dunal,variety,synonym
12099575,,2932944,Capsicum annuum rugulosum,Fingerh.,variety,synonym
12112601,,2932944,Capsicum grossum ovatum,Fingerh.,variety,synonym
12386007,,2932944,Capsicum annuum weinmannii,Alef.,variety,synonym
12139145,,2932944,Capsicum indicum sphaericum,(Willd.) Dierb.,variety,synonym
11952131,,2932944,Capsicum annuum ceratocarpum,(Fingerh.) Alef.,variety,synonym
7748568,,2932944,Capsicum conoides,Mill.,species,synonym
12000045,,2932944,Capsicum indicum cordiforme,(Mill.) Dierb.,variety,synonym
11933021,,2932944,Capsicum annuum cordiforme,(Mill.) Alef.,variety,synonym
12036328,,2932944,Capsicum annuum cordiforme,(Mill.) Sendtn.,variety,synonym
3799212,,2932944,Capsicum annuum globiferum,(G.Mey.) Voss,variety,synonym
12062662,,2932944,Capsicum annuum globiferum,(G.Mey.) Alef.,variety,synonym
3799248,,2932944,Capsicum annuum conicum,(Lam.) Voss,variety,synonym
12092205,,2932944,Capsicum indicum tetragonum,(Mill.) Dierb.,variety,synonym
11990602,,2932944,Capsicum annuum tetragonum,(Mill.) Alef.,variety,synonym
12079039,,2932944,Capsicum annuum longum,(DC.) Alef.,variety,synonym
3799197,,2932944,Capsicum annuum longum,(DC.) Sendtn.,variety,synonym
3798749,,2932944,Capsicum frutescens longum,(Sendtn.) L.H.Bailey,variety,synonym
12075617,,2932944,Capsicum indicum longum,(DC.) Dierb.,variety,synonym
12143085,,2932944,Capsicum annuum longum,(DC.) Kuntze,variety,synonym
3799236,,2932944,Capsicum annuum fasciculatum,(Sturtev.) Irish,variety,synonym
3798769,,2932944,Capsicum frutescens fasciculatum,(Sturtev.) L.H.Bailey,variety,synonym
12016675,,2932944,Capsicum annuum pyramidale,(Mill.) Alef.,variety,synonym
12132827,,2932944,Capsicum annuum bicolor,(Jacq.) Alef.,variety,synonym
12028881,,2932944,Capsicum bicolor purpureum,(Vahl ex Hornem.) Fingerh.,variety,synonym
12049254,,2932944,Capsicum bicolor purpureum,(Vahl ex Hornem.) Dunal,variety,synonym
11983944,,2932944,Capsicum annuum purpureum,(Roxb.) Alef.,variety,synonym
12042938,,2932944,Capsicum indicum ovatum,(DC.) Dierb.,variety,synonym
12013866,,2932944,Capsicum annuum angulosum,(Mill.) Alef.,variety,synonym
12046381,,2932944,Capsicum indicum angulosum,(Mill.) Dierb.,variety,synonym
12289336,,2932944,Capsicum frutescens acuminatum,(Fingerh.) L.H.Bailey,variety,synonym
9315182,,2932944,Capsicum annuum acuminatum,(Fingerh.) Arcang.,subspecies,synonym
9452674,,2932944,Capsicum annuum abbreviatum,(Fingerh.) Arcang.,subspecies,synonym
12337358,,2932944,Capsicum frutescens abbreviatum,(Fingerh.) L.H.Bailey,variety,synonym
7926324,,2932944,Capsicum annuum nigrum,(Willd.) Makino,form,synonym
12357328,,2932944,Capsicum annuum nigrum,(Willd.) Alef.,variety,synonym
12032889,,2932944,Capsicum indicum nigrum,(Willd.) Dierb.,variety,synonym
3799244,,2932944,Capsicum annuum conoides,(Mill.) Irish,variety,synonym
3798582,,2932944,Capsicum indicum conoideum,(Mill.) Dierb.,variety,synonym
3798773,,2932944,Capsicum frutescens conoides,(Mill.) L.H.Bailey,variety,synonym
3799206,,2932944,Capsicum annuum grossum,(L.) Sendtn.,variety,synonym
12072796,,2932944,Capsicum annuum grossum,(L.) Kuntze,variety,synonym
12039118,,2932944,Capsicum indicum grossum,(L.) Dierb.,variety,synonym
3798760,,2932944,Capsicum frutescens grossum,(Willd.) L.H.Bailey,variety,synonym
10962566,,2932944,Capsicum annuum grossum,(L.) Sendtn.,subspecies,synonym
7949075,,2932944,Capsicum annuum incrassatum,(Fingerh.) Makino,form,synonym
11040585,,2932944,Capsicum annuum incrassatum,(Fingerh.) Makino,subspecies,synonym
3799221,,,Capsicum annuum glabriusculum,(Dunal) Heiser & Pickersgill,variety,accepted
7574924,,2932944,Capsicum annuum oblongoconicum,(Dunal) Cufod.,variety,synonym
8515161,,3798521,Capsicum leucocarpon,Mill.,species,homotypic synonym
3801057,,3799006,Brachistus coccineus,Rusby,species,synonym
3800059,,3799006,Lycianthes coccinea,(Rusby) Rusby,species,synonym
7299420,,,Capsicum microcarpnm microcarpnm,,variety,accepted
3798414,,,Capsicum microcarpnm tomentosum,"Chodat & Hassl., 1903",variety,accepted
3798123,,3798708,Capsicum scolnikianum,Hunz.,species,synonym
3797469,,3798708,Acnistus geminifolius,Dammer,species,synonym
12388918,,5581019,Datura mollis,Saff.,species,proparte synonym
12388920,,5581019,Brugmansia dolichocarpa,Lagerh.,species,proparte synonym
3798455,,5581019,Datura versicolor,(Lagerh.) Saff.,species,synonym
8656086,,5581019,Brugmansia mollis,(Saff.) Moldenke,species,proparte synonym
12388919,,5581019,Datura dolichocarpa,(Lagerh.) Saff.,species,proparte synonym
8454612,,5581052,Brugmansia knightii,hort.,species,homotypic synonym
3798945,,5341759,Datura cornigera,Hook.,species,synonym
7961950,,5341759,Brugmansia arbuscula,Bosse,species,synonym
3798572,,5341759,Datura speciosa,Salisb.,species,synonym
5580821,,5341759,Elisia formosissima,Milano,species,synonym
8047353,,5341759,Brugmansia knightii,Merkus-Doornik,species,synonym
5581082,,5341759,Brugmansia chlorantha,Hort.,species,synonym
2928889,,5341759,Datura arborea,L.,species,heterotypic synonym
5581077,,5341759,Brugmansia cornigera,(Hook.) Lagerh.,species,synonym
11085843,,5341759,Brugmansia arborea,(L.) Sweet,species,heterotypic synonym
12103227,,5341759,Brugmansia arborea,"(Linnaeus, 1753) Pers.",species,heterotypic synonym
3801932,,5341759,Stramonium arboreum,(L.) Moench,species,synonym
3799437,,5341759,Pseudodatura arborea,(L.) Zijp,species,synonym
7658772,,5341759,Brugmansia arborea,(L.) Lagerh.,species,heterotypic synonym
7424333,,5341760,Brugmansia aurea,Harrison,species,heterotypic synonym
12370639,,5341760,Brugmansia sanguinea glabra,Marnock,variety,synonym
2928891,,5341760,Datura sanguinea,Ruiz & Pav.,species,synonym
5580819,,5341760,Elisia mutabilis,Milano,species,synonym
3798623,,5341760,Datura rosei,Saff.,species,synonym
7731249,,5341760,Datura rubra,Pépin,species,synonym
11315657,,5341760,Brugmansia bicolor,Lindl.,species,synonym
5580960,,5341760,Brugmansia lutea,Berl.,species,synonym
12313754,,5341760,Datura sanguinea coccinea,Voss,form,synonym
5581096,,5341760,Brugmansia bicolor,(Ruiz & Pav.) Pers.,species,synonym
3798444,,5581017,Datura vulcanicola,A.S.Barclay,species,synonym
3798604,,5581017,Datura sanguinea flava,Dunal,variety,synonym
8657488,,5581017,Brugmansia sanguinea vulcanicola,(A.S.Barclay) Lockwood,subspecies,homotypic synonym
5581024,,5581017,Brugmansia sanguinea vulcanicola,(A.S.Barclay) Govaerts,subspecies,synonym
8331801,,5581017,Brugmansia sanguinea vulcanicola,(A.S.Barclay) Lockwood ex J.M.H.Shaw,subspecies,synonym
3798612,,5581032,Datura rubella,Saff.,species,synonym
5581064,,5581032,Brugmansia flava,Herklotz ex U.Preissel & H.G.Preissel,species,synonym
8529076,,5581032,Brugmansia flava,Herklotz,species,homotypic synonym
10961909,,5581099,Datura aurea,Lagerh.,species,synonym
3799051,,5581099,Datura affinis,Saff.,species,synonym
3798652,,5581099,Datura pittieri,Saff.,species,synonym
5581112,,5581099,Brugmansia affinis,(Saff.) Moldenke,species,synonym
5581036,,5581099,Brugmansia pittieri,(Saff.) Moldenke,species,synonym
7380475,,5581099,Datura arborea aurea,(Lagerh.) J.Fraser & Hemsl.,variety,synonym
3799013,,5581099,Datura aurea,(Lagerh.) Saff.,species,synonym
3798858,,5341758,Datura gardneri,Hook.,species,synonym
7790567,,5341758,Datura arborea,Mart.,species,heterotypic synonym
3798502,,5341758,Datura suaveolens macrocalyx,Sendtn.,variety,synonym
2928886,,5341758,Datura suaveolens,Humb. & Bonpl. ex Willd.,species,synonym
8620734,,5341758,Datura suaveolens,Humb. & Bonpl.,species,homotypic synonym
3799432,,5341758,Pseudodatura suaveolens,(Humb. & Bonpl. ex Willd.) Zijp,species,synonym
9406432,,5341758,Brugmansia suaveolens,(Humb. & Bonpl. ex Willd.) Sweet,species,synonym
11225097,,5341758,Brugmansia suaveolens,(Kunth ex Willd.) G.Don,species,synonym
5581048,,7509313,Brugmansia longifolia,Lagerh.,species,synonym
3798805,,7509313,Datura insignis,Barb.Rodr.,species,synonym
8672465,,7509313,Brugmansia insignis,(Barb.Rodr.) Lockwood,species,homotypic synonym
5581067,,7509313,Brugmansia dolichocarpa,Lagerh.,species,proparte synonym
3798758,,7509313,Datura longifolia,(Lagerh.) Saff.,species,synonym
5581057,,7509313,Brugmansia insignis,(Barb.Rodr.) Lockwood ex E.Wade Davis,species,synonym
